"species","aggressiveness","coloniality","colony_max_diameter","corallite_area","egg_diameter","fecundity_polyp","growthFormClasses","growth_rate","mode_larval_development","reduced_scattering_coefficient","sexual_system","bleaching_probability"
"Platygyra sinensis",45.9,"colonial",90.14,0.196349540849362,0.377080964205462,77.3658536585366,"massive",7.21627906976744,"spawner",8.45,"hermaphrodite",0.376276448388417
"Platygyra verweyi",59.122,"colonial",177.8,0.110446616727766,0.36789,359.676715822307,"massive",9.72008767062493,"spawner",9.9471,"hermaphrodite",0.440921208951407
"Platygyra yaeyamaensis",55.401,"colonial",224.45,0.152053084433746,0.36823,358.319115504625,"massive",8.58509367259263,"spawner",10.9923,"hermaphrodite",0.460099110271704
"Plerogyra cauliformis",47.836,"colonial",137.309,2.60029290143408,0.475069094917085,1053.86061478448,"massive",8.08303389900988,"spawner",8.0213,"gonochore",0.420845135459182
"Plerogyra diabolotus",50.791,"colonial",111.709,2.5565042049311,0.477488130711623,1065.82037478449,"massive",8.09594097228241,"spawner",8.1237,"gonochore",0.397938557132989
"Plerogyra discus",55.814,"colonial",30,3.39794661412272,0.473825297217785,1160.19778095583,"massive",5.91650099715741,"spawner",7.3688,"gonochore",0.267208032652284
"Plerogyra multilobata",53.849,"colonial",109.2452,2.40528187540469,0.482779547458543,1096.19435498056,"massive",8.09747279559068,"spawner",8.2336,"gonochore",0.395656087937945
"Plerogyra simplex",59.088,"colonial",126.2692,2.40528187540469,0.474385297217785,1062.03135107743,"branching",23.9712849211249,"spawner",7.929,"gonochore",0.445663264711256
"Plerogyra sinuosa",100,"colonial",100,3.97607820219958,0.489,1067.49461107743,"massive",9.25064556580124,"spawner",8.0509,"gonochore",0.386624917934392
"Plesiastrea versipora",6.1,"colonial",300,0.110446616727766,0.427988107062605,1127.2209061263,"massive",4.1375,"spawner",9.12,"gonochore",0.43149629764394
"Pleuractis granulosa",48.56,"solitary",13.5,113.097335529233,0.301780488014986,887.50552110686,"massive",5.72565891472868,"spawner",6.3051,"gonochore",0.148340666297262
"Pleuractis gravis",44.738,"solitary",29.0624,410.526170948235,0.304902868967367,870.418901323417,"massive",8.9566371569364,"spawner",7.155,"gonochore",0.168665634339078
"Pleuractis moluccensis",48.048,"solitary",23.255,201.061929829747,0.297662868967367,862.785527983952,"massive",7.54998449612403,"spawner",6.6191,"gonochore",0.170373456482132
"Pleuractis paumotensis",48.048,"solitary",25,433.736135736241,0.297662868967367,862.785527983952,"massive",7.80335418196654,"spawner",6.6277,"gonochore",0.157495346409161
"Pleuractis seychellensis",46.368,"solitary",15,61.9321009358077,0.301200488014986,862.785527983952,"massive",6.92294577315381,"spawner",6.5506,"gonochore",0.167155233909647
"Pleuractis taiwanensis",48.048,"solitary",28,292.552961883916,0.297662868967367,874.740917983952,"massive",7.8070910240718,"spawner",6.6277,"gonochore",0.174927999273855
"Pocillopora ankeli",27.801,"colonial",119.35,0.00636172512351933,0.280001928410923,159.636997758444,"branching",35.6497440282937,"spawner",8.00169999999999,"hermaphrodite",0.382017108672617
"Pocillopora brevicornis",23.709,"colonial",116.3121,0.0052496013241481,0.275644309363304,189.684836295029,"branching",28.4789046474948,"spawner",8.50839999999999,"hermaphrodite",0.371668897000182
"Pocillopora capitata",32.192,"colonial",115,0.000962112750161874,0.276151475869466,189.526327880048,"branching",31.018596204432,"spawner",8.47969999999999,"hermaphrodite",0.32032491824752
"Pocillopora damicornis",33.2,"colonial",200,0.00636172512351933,0.309632029438126,187.850859343462,"branching",30.1299034749035,"both",7.67,"hermaphrodite",0.429335339561325
"Pocillopora effusa",27.85,"colonial",200,0.00567450173054657,0.305477243884346,216.934009343462,"branching",29.3871842808918,"both",8.39139999999999,"hermaphrodite",0.422117478262837
"Pocillopora elegans",30.238,"colonial",116.55,0.00636172512351933,0.275854309363304,188.325977758444,"branching",40.7416,"spawner",8.48219999999999,"hermaphrodite",0.378257413822979
"Pocillopora fungiformis",33.493,"colonial",200,0.00441786466911065,0.290697243884346,224.650630319767,"encrusting_long_uprights",25.7355692711011,"spawner",8.2763,"hermaphrodite",0.411478586150354
"Pocillopora grandis",12.2,"colonial",100,0.00636172512351933,0.15,189.444847880048,"branching",33.8190476190476,"spawner",9.77,"hermaphrodite",0.361769828025838
"Pocillopora indiania",32.952,"colonial",100,0.0103868907109313,0.286209094917085,159.478489343462,"branching",34.6388604882008,"spawner",7.99399999999999,"hermaphrodite",0.377868460814035
"Pocillopora inflata",24.902,"colonial",151.3121,0.00567450173054656,0.297304309363304,216.794369343462,"branching",31.5,"spawner",8.35799999999999,"hermaphrodite",0.39796908669207
"Pocillopora kelleheri",32.97,"colonial",111.3,0.00785398163397448,0.288761475869466,187.453279343462,"branching",35.0285483599411,"spawner",8.20939999999999,"hermaphrodite",0.380288220277967
"Pocillopora ligulata",26.857,"colonial",50,0.0038484510006475,0.282414309363304,254.403749539541,"branching",14.5,"spawner",7.72849999999999,"hermaphrodite",0.3023905147592
"Pocillopora meandrina",22.165,"colonial",100,0.00331830724035422,0.271774309363304,189.511297880048,"branching",23.9396666666667,"spawner",8.72719999999999,"hermaphrodite",0.345406677962935
"Pocillopora molokensis",22.444,"colonial",74.7951,0.00785398163397448,0.291051928410923,160.289917880048,"branching",28.5216888700116,"brooder",7.42339999999999,"hermaphrodite",0.349095328276092
"Pocillopora verrucosa",69.1,"colonial",100,0.00196349540849362,0.283389094917085,128.188428542757,"branching",40.9583908045977,"spawner",8.06439999999999,"hermaphrodite",0.334040625901637
"Pocillopora woodjonesi",23.996,"colonial",119.1121,0.00567450173054657,0.275644309363304,189.684836295029,"branching",27.5789535965917,"spawner",8.50839999999999,"hermaphrodite",0.37546806340303
"Pocillopora zelli",32.11,"colonial",130.4,0.00708821842466197,0.286441475869466,161.065206295029,"branching",34.4248473946901,"spawner",8.14459999999999,"hermaphrodite",0.392275548159867
"Podabacia crustacea",26.622,"colonial",150,0.0471435247579318,0.277999535634033,626.429408004431,"encrusting",10.517821342181,"spawner",9.78509999999999,"gonochore",0.415760790865727
"Podabacia kunzmanni",42.316,"solitary",65.2995,66.0404841710206,0.311320488014986,898.980188592666,"laminar",13.3765455584838,"spawner",7.592,"gonochore",0.293728323192375
"Podabacia lankaensis",27.913,"colonial",87.2522,0.128824933751266,0.281727154681652,600.466415077601,"encrusting",10.1719611235435,"spawner",9.41339999999999,"gonochore",0.380308825415565
"Podabacia motuporensis",56.1619999999999,"colonial",78.2574,0.0510705155749191,0.269403833172828,561.993002617404,"encrusting",9.53233060035836,"spawner",8.8624,"gonochore",0.362270320525818
"Podabacia sinai",28.776,"colonial",100,0.0433736135736241,0.27788239277689,625.969512637882,"laminar",16.3082767721348,"spawner",9.05019999999999,"gonochore",0.393371374725756
"Polyphyllia novaehiberniae",44.013,"colonial",33.368,665.036247500566,0.312603833172828,874.046217129251,"massive",8.83640111694747,"spawner",6.8367,"gonochore",0.167840739083493
"Polyphyllia talpina",44.013,"colonial",33.368,665.036247500566,0.312603833172828,874.046217129251,"massive",8.83640111694747,"spawner",6.8367,"gonochore",0.167840739083493
"Porites annae",22.208,"colonial",251.41,0.00865901475145687,0.282363833172828,206.231194024738,"digitate",21.7252942071855,"spawner",11.4123,"gonochore",0.444266170314614
"Porites aranetai",20.69,"colonial",241.74,0.00636172512351933,0.288451928410923,204.180612561323,"digitate",26.1139873984383,"spawner",10.9619,"gonochore",0.435858925351357
"Porites arnaudi",31.439,"colonial",270.365,0.00708821842466197,0.277317630872129,237.246004024738,"laminar",21.501880122748,"spawner",11.6326,"gonochore",0.443683936641927
"Porites astreoides",18.4,"colonial",55,0.01539380400259,0.271420964205462,354.021979836744,"massive",2.62790051679587,"brooder",8.8,"gonochore",0.279562455003154
"Porites attenuata",38.145,"colonial",250.95,0.0268802521422777,0.2896224046014,229.190082561323,"branching",28.1251837984381,"spawner",10.4998,"gonochore",0.486478924901717
"Porites australiensis",24.5,"colonial",356.205,0.0143138815279185,0.265238095238095,72,"massive",12.4615384615385,"spawner",11.0855,"gonochore",0.467509518722388
"Porites baueri",14.617,"colonial",36.1174,0.0104222336282842,0.246889059443557,251.695365365854,"encrusting",19.4146530489263,"brooder",10.3532,"gonochore",0.293236808043447
"Porites bernardi",28.159,"colonial",365.76,0.0287597099472879,0.282770976029971,179.571814024738,"digitate",23.1249231345032,"spawner",12.6758,"gonochore",0.523242280224663
"Porites branneri",21.628,"colonial",254.77,0.0201061929829747,0.282930976029971,204.815434024738,"digitate",22.0061975355585,"spawner",11.3494,"gonochore",0.472066734113866
"Porites brighami",16.684,"colonial",10,0.0122718463030851,0.266573345157843,311.764052635103,"massive",10.8481693959884,"brooder",9.4352,"gonochore",0.226316410004643
"Porites cocosensis",19.579,"colonial",132.5523,0.0122718463030851,0.289829547458542,177.081922195817,"digitate",26.3291264223245,"brooder",10.9537,"gonochore",0.399874925795857
"Porites colonensis",13.054,"colonial",140.9,0.0132732289614169,0.253091440395938,182.489300732402,"laminar",21.8407223206552,"brooder",9.9729,"gonochore",0.40529062137306
"Porites columnaris",33.179,"colonial",290.615,0.0132732289614169,0.263507630872128,277.555330272638,"columnar",5.585,"spawner",10.3111,"gonochore",0.399238964235105
"Porites compressa",28.277,"colonial",123,0.0113097335529233,0.265940488014986,241.775620732402,"encrusting_long_uprights",18.1968474576271,"spawner",9.64,"gonochore",0.386605188789664
"Porites cumulatus",13.273,"colonial",147.75,0.00708821842466197,0.254530499839495,172.018568292683,"branching",32.7030392890692,"brooder",9.41,"gonochore",0.399788121612873
"Porites cylindrica",11.4,"colonial",1000,0.00708821842466197,0.235195261744257,196.47542500513,"encrusting_long_uprights",18.9351851851852,"spawner",8.84,"gonochore",0.564959929452861
"Porites decasepta",13.784,"colonial",7,0.0302878984237184,0.247839059443557,240.434765365854,"encrusting",19.9002634257521,"brooder",10.2218,"gonochore",0.199290607229643
"Porites deformis",19.541,"colonial",132.5223,0.01539380400259,0.288636690315685,177.776712195817,"digitate",26.7481107911632,"brooder",10.9596,"gonochore",0.405419667132792
"Porites densa",19.747,"colonial",15,0.0103868907109313,0.271880488014986,311.764052635103,"massive",11.2862246923156,"brooder",9.3264,"gonochore",0.245150015545861
"Porites desilveri",38.645,"colonial",320.16,0.00502654824574367,0.299637166506162,178.49994951289,"digitate",22.2275578438317,"spawner",13.2269,"gonochore",0.447862281386345
"Porites divaricata",12.883,"colonial",166.82,0.00708821842466197,0.253370499839495,199.993358292683,"branching",30.0960434195432,"brooder",9.4607,"gonochore",0.40989685849893
"Porites duerdeni",35.693,"colonial",294.08,0.0316344635748634,0.284278118887114,178.479250976305,"digitate",22.0555122765465,"spawner",12.462,"gonochore",0.500084485420636
"Porites echinulata",30.517,"colonial",197.695,0.0213824649984955,0.267107154681652,243.721163976914,"columnar",10.9294460826165,"spawner",10.8062,"gonochore",0.422767298784551
"Porites ericacea",19.593,"colonial",109.6269,0.0151772304590331,0.283493833172828,181.151335365854,"digitate",19.5795179567274,"brooder",11.2834,"gonochore",0.38329429406773
"Porites evermanni",28.381,"colonial",120,0.00636172512351933,0.262645249919747,215.473403976914,"columnar",11.6,"spawner",10.7534,"gonochore",0.357594492337841
"Porites excavata",17.615,"colonial",135.0446,0.0136356902138247,0.279989071268066,179.200550732402,"digitate",21.2891670721438,"brooder",11.0588,"gonochore",0.400624324134309
"Porites flavus",19.444,"colonial",40,0.00282743338823081,0.278817642696638,241.302786829268,"branching",29.79010805316,"brooder",9.62639999999999,"gonochore",0.27747882459803
"Porites furcata",12.712,"colonial",106.82,0.0201061929829747,0.256179083092575,172.100816829268,"branching",34.6,"brooder",9.474,"gonochore",0.393788861243046
"Porites harrisoni",30.791,"colonial",100,0.00708821842466197,0.268035249919747,215.202567025347,"columnar",12.5698267659031,"brooder",10.8353,"gonochore",0.350272209226847
"Porites heronensis",56.698,"colonial",282.975,0.0113097335529233,0.27314239277689,193.758760347112,"columnar",10.5,"spawner",11.2019,"gonochore",0.431230464451416
"Porites horizontalata",22.177,"colonial",252.13,0.01539380400259,0.282023356982352,206.919674024738,"digitate",20.6017451962363,"spawner",11.4478,"gonochore",0.460902822017533
"Porites latistellata",20.777,"colonial",133.5069,0.0103868907109313,0.286699071268066,179.167590732402,"digitate",21.7450108118708,"brooder",11.4199,"gonochore",0.393234057864024
"Porites lichen",12.2,"colonial",435.56,0.0143138815279185,0.236383345157843,186.525515880309,"laminar",32.6,"spawner",10.6592,"gonochore",0.532619462468816
"Porites lobata",20.623,"colonial",685,0.00785398163397448,0.260794773729271,228.180785201208,"massive",12.1026018893387,"spawner",9.38,"gonochore",0.500909097603296
"Porites lutea",5.7,"colonial",400,0.0103868907109313,0.18,72,"massive",16.2408122743682,"spawner",8.69,"gonochore",0.485279450135791
"Porites mayeri",10.884,"colonial",400,0.0165129963854314,0.238620488014985,190.580964220816,"massive",13,"spawner",10.1902,"gonochore",0.485960976938827
"Porites monticulosa",18.867,"colonial",100,0.00865901475145687,0.266837630872128,212.482416829268,"encrusting",16.3195253451013,"brooder",12.66,"gonochore",0.360503019885994
"Porites murrayensis",13.046,"colonial",20,0.00567450173054656,0.249021440395938,283.681945561932,"massive",14.0521115390321,"brooder",9.5113,"gonochore",0.253469152798291
"Porites myrmidonensis",22.422,"colonial",400,0.0103868907109313,0.260174297538795,217.624025684231,"massive",13.9812063548,"spawner",10.7813,"gonochore",0.47309651041058
"Porites napopora",21.563,"colonial",133.33,0.00502654824574367,0.288724309363304,177.048962195817,"digitate",26.5401856953259,"brooder",11.143,"gonochore",0.376820692673556
"Porites negrosensis",25.354,"colonial",266.8,0.01539380400259,0.272233356982352,228.167558536585,"branching",29.0418431402635,"spawner",11.0641,"gonochore",0.477298390832272
"Porites nigrescens",12.2,"colonial",143.2221,0.0176714586764426,0.257104321187814,171.413468292683,"branching",35.6,"brooder",8.65,"gonochore",0.423035694978904
"Porites nodifera",28.804,"colonial",191.23,0.0122718463030851,0.267635249919747,243.065643976914,"columnar",11.2,"spawner",10.7449,"gonochore",0.406827815351399
"Porites okinawensis",8.38700000000001,"colonial",417.29,0.00865901475145687,0.230981440395938,215.472454024738,"massive",15.9833899140685,"spawner",9.63270000000001,"gonochore",0.478920540104793
"Porites ornata",12.825,"colonial",104.53,0.01539380400259,0.255020499839495,173.433666829268,"branching",27.9346317100646,"brooder",9.6071,"gonochore",0.385224939712549
"Porites panamensis",18.025,"colonial",86.68,0.00502654824574367,0.268433345157843,215.478775561932,"massive",14.8105770358228,"brooder",9.86919999999999,"gonochore",0.337227171799533
"Porites porites",7.3,"colonial",30,0.0397607820219958,0.254103356982352,242.030536829268,"branching",21.964375,"brooder",9.49,"gonochore",0.292024069028955
"Porites profundus",25.4,"colonial",288.925,0.00502654824574367,0.370897642696638,580.889400976305,"branching",29.4160600136406,"spawner",10.4509,"gonochore",0.447553167812036
"Porites pukoensis",29.092,"colonial",102.0046,0.0165129963854314,0.267417630872128,215.897357025347,"columnar",14.4665814223603,"brooder",10.6706,"gonochore",0.373408936955845
"Porites randalli",8.76600000000001,"colonial",462.56,0.0153209583229349,0.2372262023007,228.583205201208,"massive",15.3383353739277,"spawner",9.91200000000001,"gonochore",0.507060362002013
"Porites rugosus",15.314,"colonial",100,0.00502654824574367,0.269422880791876,172.705916829268,"branching",32.0945784889593,"brooder",9.54589999999999,"gonochore",0.356195770462486
"Porites rus",24.5,"colonial",500,0.0038484510006475,0.278506214125209,224.656395201208,"digitate",14.62725,"spawner",17.76,"gonochore",0.461007609801573
"Porites sillimaniani",20.046,"colonial",132.4223,0.0188691908756237,0.288636690315685,177.776712195817,"digitate",26.82269756106,"brooder",10.952,"gonochore",0.409982029060372
"Porites solida",3.6,"colonial",463.3723,0.0165129963854314,0.239460964205462,228.845025201208,"massive",13.46,"spawner",9.84330000000001,"gonochore",0.502151918924007
"Porites somaliensis",31.383,"colonial",247.295,0.0314159265358979,0.282879535634033,271.635822757401,"massive",12.0611341398733,"spawner",10.5689,"gonochore",0.456680899617688
"Porites stephensoni",13.015,"colonial",10,0.00950331777710913,0.247239059443557,281.001065365854,"massive",16.0440531099829,"brooder",9.3077,"gonochore",0.220975218177422
"Porites studeri",11.668,"colonial",91,0.0125426123199166,0.2463662023007,213.059715365854,"massive",16.962327745864,"brooder",9.5252,"gonochore",0.363577902520864
"Porites sverdrupi",13.635,"colonial",30,0.0229218453987546,0.258198118887114,270.005326829268,"branching",24.1332898107813,"brooder",9.2608,"gonochore",0.28801355716958
"Porites tuberculosus",13.303,"colonial",149.05,0.00636172512351933,0.255689083092575,172.018568292683,"branching",29.2195380798088,"brooder",9.3762,"gonochore",0.396344706142249
"Porites vaughani",20.323,"colonial",20,0.0038484510006475,0.265420488014985,268.468376829268,"encrusting",16.3542002184404,"brooder",11.1247,"gonochore",0.246873238076299
"Psammocora albopicta",24.148,"colonial",65.2602,0.0819266495698553,0.299370011824509,639.164440489194,"encrusting",22.8141921106063,"spawner",10.9337,"gonochore",0.361562266439988
"Psammocora contigua",34.468,"colonial",50,0.0132732289614169,0.306780976029971,716.933467440762,"columnar",13.3739711799945,"spawner",14.33,"gonochore",0.317526596803691
"Psammocora digitata",35.967,"colonial",6.5,0.0330063578167778,0.303713833172828,704.737790489194,"columnar",18.8561731692458,"spawner",10.9495,"gonochore",0.196007670938981
"Psammocora haimiana",25.125,"colonial",65.9399,0.0779311327631118,0.304990011824509,639.973305977347,"massive",29.5,"spawner",10.069,"gonochore",0.362950576260744
"Psammocora interstinctus",27.977,"colonial",62.9851,0.168655812559346,0.30503239277689,689.516872928914,"massive",20.8827557816245,"spawner",10.1662,"gonochore",0.36215142362761
"Psammocora nierstraszi",22.702,"colonial",68.2571,0.0240528187540469,0.310101916586414,650.173655490237,"massive",11.5492709533189,"spawner",10.3467,"gonochore",0.344704777392249
"Psammocora profundacella",25.208,"colonial",71.5904,0.036305030103047,0.310877630872128,671.593303370979,"massive",5.54166666666667,"spawner",10.1362,"gonochore",0.331907052362853
"Psammocora stellata",23.989,"colonial",62.5171,0.0397607820219958,0.307594297538795,719.073242928914,"massive",13.5090909090909,"spawner",10.3767,"gonochore",0.346956409283219
"Pseudodiploria clivosa",22.6,"colonial",61,0.208307227887088,0.475690488014985,1297.34619166158,"massive",6.4,"spawner",15.7,"hermaphrodite",0.339690578131108
"Pseudodiploria strigosa",21.1,"colonial",100,0.453645979178366,0.478635238095238,1279.88363290844,"massive",4.57944444444444,"spawner",12.52,"hermaphrodite",0.362121534985661
"Pseudosiderastrea formosa",25.595,"colonial",110.955,0.0829576810088555,0.378061916586414,718.690764247466,"encrusting",10.0762587370277,"spawner",11.1075,"gonochore",0.394896066187992
"Pseudosiderastrea tayamai",27.029,"colonial",16,0.110446616727766,0.386043356982352,815.762201347983,"massive",5.09759815528489,"brooder",10.7192,"gonochore",0.248212746508128
"Sandalolitha dentata",33.185,"colonial",57.15,0.0551545860245858,0.287550976029971,668.003979832657,"massive",8.48246082685163,"spawner",7.872,"gonochore",0.339652809142101
"Sandalolitha robusta",70.4379999999999,"colonial",50,0.141862543263664,0.276766690315685,684.838735348154,"massive",6.42835525275376,"spawner",7.19769999999999,"gonochore",0.330613994105482
"Scapophyllia cylindrica",57.936,"colonial",148.915,0.0881413088872786,0.35904,156.385548605174,"columnar",11.6193175535089,"spawner",10.0662,"hermaphrodite",0.428556397862093
"Schizoculina africana",43.485,"colonial",100,0.441786466911065,0.41415098785448,1044.91295597735,"branching",24.6495708197977,"spawner",7.7142,"gonochore",0.422654181215044
"Schizoculina fissipara",36.881,"colonial",100,0.0510705155749191,0.408265249919748,1114.82311048919,"encrusting_long_uprights",15.6593963486752,"spawner",8.2578,"gonochore",0.397204444551072
"Scolymia cubensis",28.5,"solitary",10,25.071872871055,0.513520964205461,1532.71604153997,"massive",6.85679708610537,"brooder",8.9994,"hermaphrodite",0.155437008372108
"Scolymia lacera",50.3,"colonial",38.9515,19.5891981623834,0.528738130711623,1500.39047775844,"massive",8.4778097377384,"brooder",8.2004,"hermaphrodite",0.260904378473989
"Scolymia wellsii",45.388,"colonial",35.3642,19.0899048419484,0.528908130711623,1500.39047775844,"massive",8.34346832290323,"brooder",8.2376,"hermaphrodite",0.252565950697961
"Seriatopora aculeata",28.485,"colonial",52.2728,0.00125663706143592,0.295051928410923,230.939309343462,"branching",33.5193128557183,"brooder",6.0925,"hermaphrodite",0.288654558015861
"Seriatopora caliendrum",27.039,"colonial",64.5194,0.00636172512351933,0.293370964205462,288.147392270292,"branching",58,"brooder",4.44,"hermaphrodite",0.352756889188171
"Seriatopora dentritica",28.533,"colonial",52.4262,0.00237582944427728,0.295051928410923,230.939309343462,"branching",32.2424115053107,"brooder",6.1013,"hermaphrodite",0.304046536045798
"Seriatopora guttata",26.579,"colonial",30,0.00282743338823081,0.292381928410923,230.244519343462,"branching",34.6814697176965,"brooder",5.8471,"hermaphrodite",0.271404661247013
"Seriatopora hystrix",17.8,"colonial",39.2236,0.0038484510006475,0.284539547458542,230.822439343462,"branching",23.8666666666667,"brooder",6.18,"hermaphrodite",0.296073845751407
"Seriatopora stellata",28.533,"colonial",52.4262,0.00237582944427728,0.295051928410923,230.939309343462,"branching",32.2424115053107,"brooder",6.1013,"hermaphrodite",0.304046536045798
"Siderastrea radians",22.944,"colonial",30,0.059395736106932,0.401260976029971,1161.42653300748,"massive",3.25,"brooder",10.2105,"gonochore",0.270458499330002
"Siderastrea savignyana",24.462,"colonial",100,0.0855298599939821,0.398167154681652,1049.55778254084,"massive",6.91559022542476,"spawner",11.242,"gonochore",0.372225042273559
"Siderastrea siderea",26.391,"colonial",130,0.122541748444087,0.397227154681652,1086.31298261532,"massive",5.59626543209877,"spawner",11.0417,"gonochore",0.386149708178686
"Siderastrea stellata",24.195,"colonial",58.5028,0.0637939658219577,0.387757154681652,772.969299884568,"massive",5.52174830014242,"brooder",14.09,"gonochore",0.324759541976039
"Simplastrea vesicularis",63.0189999999999,"colonial",219.97,0.107521008569111,0.369248660631265,648.762576788311,"encrusting",11.6072227850063,"spawner",9.10159999999999,"gonochore",0.471795967820542
"Solenastrea bournoni",42.999,"colonial",87.1783,0.950331777710912,0.421288583253081,1108.86876153997,"massive",7.38436995824395,"spawner",7.6792,"gonochore",0.377392907325732
"Solenastrea hyades",34.266,"colonial",98.9008,0.0881413088872786,0.411846666666667,1114.82311048919,"massive",15,"spawner",8.309,"gonochore",0.401620332107556
"Stephanocoenia intersepta",14.7,"colonial",60,0.045238934211693,0.375117630872128,1161.46386300748,"massive",1.8,"spawner",10.0898,"gonochore",0.273465736825139
"Stylaraea punctata",13.642,"colonial",15,0.0103868907109313,0.246686678491176,299.439525561932,"encrusting",15.530319421189,"brooder",10.2861,"gonochore",0.241812016252676
"Stylocoeniella armata",19.229,"colonial",44.1283,0.0254469004940773,0.37304001182451,354.128810075864,"encrusting",14.6346201823354,"brooder",8.823,"hermaphrodite",0.319283898928563
"Stylocoeniella cocosensis",23.913,"colonial",136.095,0.00331830724035422,0.397937142857143,1103.32200705269,"encrusting",14.5114309628915,"spawner",10.5557,"gonochore",0.354565089048807
"Stylocoeniella guentheri",18.603,"colonial",50,0.00865901475145687,0.385049071268067,317.580415733444,"digitate",21.4863068947051,"brooder",9.1596,"hermaphrodite",0.314573418351969
"Stylocoeniella muscosus",21.879,"colonial",41.044,0.0366445184591757,0.383906214125209,320.04669427003,"digitate",19.5108716076051,"brooder",8.9397,"hermaphrodite",0.317537607878429
"Stylophora danae",19.766,"colonial",43.631,0.00708821842466197,0.294264309363304,254.165639539541,"branching",12,"brooder",7.36949999999999,"hermaphrodite",0.304917130703671
"Stylophora kuehlmanni",28.929,"colonial",46.6194,0.00237582944427728,0.294841928410923,219.397489343462,"branching",27.580899335217,"brooder",6.7789,"hermaphrodite",0.293146599069148
"Stylophora madagascarensis",18.753,"colonial",20,0.00441786466911065,0.295439547458542,207.325229343462,"branching",22.937208823975,"brooder",6.91199999999999,"hermaphrodite",0.25327792055573
"Stylophora mamillata",19.201,"colonial",10,0.00636172512351933,0.296230964205462,216.223481904785,"encrusting",21.2585113645898,"brooder",7.30109999999999,"hermaphrodite",0.218749327391725
"Stylophora pistillata",19.7,"colonial",99.2538,0.0103868907109313,0.314613880470865,2.521,"branching",27.4830765120427,"brooder",7.04,"hermaphrodite",0.381122937810778
"Stylophora subseriata",19.993,"colonial",39.6383,0.00331830724035422,0.292059547458542,219.356749343462,"branching",31.4804815051,"brooder",7.43,"hermaphrodite",0.284817483484545
"Stylophora wellsi",19.582,"colonial",39.4728,0.00331830724035422,0.294689547458542,219.280619343462,"branching",24.1879684829105,"brooder",7.0531,"hermaphrodite",0.288603732305449
"Symphyllia recta",45.9,"colonial",118.68,1.13097335529233,0.517631928410923,1173.71320315164,"massive",10.5732678885265,"spawner",7.16,"hermaphrodite",0.424711393631039
"Trachyphyllia geoffroyi",59.733,"colonial",8,0.110446616727766,0.38668,563.718863141424,"massive",9.50081828278661,"spawner",7.0773,"hermaphrodite",0.218852189293058
"Turbinaria bifrons",26.006,"colonial",362.8223,0.0176714586764426,0.375326207597222,524.257515176642,"laminar",18.1257199983417,"spawner",6.7959,"gonochore",0.510239819059958
"Turbinaria conspicua",26.399,"colonial",361.8223,0.0132732289614169,0.375066207597222,523.126046640057,"laminar",18.3264721478146,"spawner",7.1931,"gonochore",0.497827339347753
"Turbinaria crater",25.395,"colonial",374.3223,0.0411886358830527,0.375926207597222,524.257515176642,"laminar",17.5835360047365,"spawner",6.9324,"gonochore",0.537396833657985
"Turbinaria frondens",24.5,"colonial",400,0.00785398163397448,0.376116207597222,523.515376640057,"laminar",14,"spawner",7.0708,"gonochore",0.474405488689664
"Turbinaria heronensis",32.8,"colonial",332.223,0.122541748444087,0.377164790850302,525.551392128209,"laminar",16.6643530627192,"spawner",7.1721,"gonochore",0.546185510761473
"Turbinaria irregularis",26.006,"colonial",369.3223,0.0254469004940773,0.375476207597222,524.257515176642,"laminar",17.3764683611509,"spawner",6.9254,"gonochore",0.52088392682544
"Turbinaria mesenterina",28.748,"colonial",100,0.0660519855417254,0.369364821027308,546.67761107743,"laminar",19.28,"spawner",12.15,"gonochore",0.399057911283421
"Turbinaria patula",26.564,"colonial",368.74,0.0660519855417254,0.376076207597222,524.257515176642,"laminar",17.4212158113301,"spawner",6.8927,"gonochore",0.548366187661319
"Turbinaria peltata",33.157,"colonial",323.5463,0.159043128087983,0.380704790850302,525.551392128209,"laminar",17.1480430067482,"spawner",7.1474,"gonochore",0.549647394945451
"Turbinaria radicalis",28.869,"colonial",100,0.0397607820219958,0.372804821027309,549.661793517149,"encrusting",14.2104718226917,"spawner",9.44519999999999,"gonochore",0.388196066934077
"Turbinaria reniformis",24.5,"colonial",500,0.0962112750161874,0.372946207597222,608.255416836136,"laminar",16.8730357079138,"spawner",3.48,"gonochore",0.651677377836785
"Turbinaria stellulata",31.094,"colonial",288.2823,0.057255526111674,0.384736106570018,521.990204980564,"massive",12.4074560390707,"spawner",7.1308,"gonochore",0.49874969112321
"Zoopilus echinatus",38.627,"colonial",60,3.14159265358979,0.302473833172828,724.380666716616,"massive",7.38074442074151,"spawner",7.2523,"gonochore",0.33328352171913
